# File: A54.india_core_changed.csv
# Title: Core Value Changed
# Units:EJ
# Column types: nccccccnn
# ----------
GCAM_region_ID,UCD_sector,mode,size.class,UCD_technology,UCD_fuel,fuel,year,value
17,Passenger,LDV_2W,All,BEV,Electricity,electricity,1996,0
17,Passenger,LDV_2W,All,BEV,Electricity,electricity,1997,0
17,Passenger,LDV_2W,All,BEV,Electricity,electricity,1998,0
17,Passenger,LDV_2W,All,BEV,Electricity,electricity,1999,0
17,Passenger,LDV_2W,All,BEV,Electricity,electricity,2000,0
17,Passenger,LDV_2W,All,BEV,Electricity,electricity,2001,0
17,Passenger,LDV_2W,All,BEV,Electricity,electricity,2002,0
17,Passenger,LDV_2W,All,BEV,Electricity,electricity,2003,0
17,Passenger,LDV_2W,All,BEV,Electricity,electricity,2004,0
17,Passenger,LDV_2W,All,BEV,Electricity,electricity,2005,0
17,Passenger,LDV_2W,All,BEV,Electricity,electricity,2006,0
17,Passenger,LDV_2W,All,BEV,Electricity,electricity,2007,0
17,Passenger,LDV_2W,All,BEV,Electricity,electricity,2008,0
17,Passenger,LDV_2W,All,BEV,Electricity,electricity,2009,0
17,Passenger,LDV_2W,All,BEV,Electricity,electricity,2010,0
17,Passenger,LDV_2W,All,BEV,Electricity,electricity,2011,0
17,Passenger,LDV_2W,All,BEV,Electricity,electricity,2012,0
17,Passenger,LDV_2W,All,BEV,Electricity,electricity,2013,0
17,Passenger,LDV_2W,All,BEV,Electricity,electricity,2014,0
17,Passenger,LDV_2W,All,BEV,Electricity,electricity,2015,0
17,Passenger,LDV_2W,All,BEV,Electricity,electricity,2016,0
17,Passenger,LDV_2W,All,BEV,Electricity,electricity,2017,0
17,Passenger,LDV_2W,All,BEV,Electricity,electricity,2018,0
17,Passenger,LDV_2W,All,BEV,Electricity,electricity,2019,0
17,Passenger,LDV_2W,All,BEV,Electricity,electricity,2020,0
17,Passenger,LDV_2W,All,BEV,Electricity,electricity,2021,0
17,Passenger,LDV_2W,All,Liquids,Liquids,refined liquids,1971,0.017634608
17,Passenger,LDV_2W,All,Liquids,Liquids,refined liquids,1972,0.018965345
17,Passenger,LDV_2W,All,Liquids,Liquids,refined liquids,1973,0.019945393
17,Passenger,LDV_2W,All,Liquids,Liquids,refined liquids,1974,0.022609997
17,Passenger,LDV_2W,All,Liquids,Liquids,refined liquids,1975,0.023953259
17,Passenger,LDV_2W,All,Liquids,Liquids,refined liquids,1976,0.025089864
17,Passenger,LDV_2W,All,Liquids,Liquids,refined liquids,1977,0.026887141
17,Passenger,LDV_2W,All,Liquids,Liquids,refined liquids,1978,0.029003795
17,Passenger,LDV_2W,All,Liquids,Liquids,refined liquids,1979,0.032758038
17,Passenger,LDV_2W,All,Liquids,Liquids,refined liquids,1980,0.034182709
17,Passenger,LDV_2W,All,Liquids,Liquids,refined liquids,1981,0.035958068
17,Passenger,LDV_2W,All,Liquids,Liquids,refined liquids,1982,0.027892239
17,Passenger,LDV_2W,All,Liquids,Liquids,refined liquids,1983,0.029958795
17,Passenger,LDV_2W,All,Liquids,Liquids,refined liquids,1984,0.032125547
17,Passenger,LDV_2W,All,Liquids,Liquids,refined liquids,1985,0.034918528
17,Passenger,LDV_2W,All,Liquids,Liquids,refined liquids,1986,0.037980788
17,Passenger,LDV_2W,All,Liquids,Liquids,refined liquids,1987,0.04178826
17,Passenger,LDV_2W,All,Liquids,Liquids,refined liquids,1988,0.045573814
17,Passenger,LDV_2W,All,Liquids,Liquids,refined liquids,1989,0.052468595
17,Freight,Rail,All,Electric,Electricity,electricity,1990,0.007711958
17,Passenger,LDV_2W,All,Liquids,Liquids,refined liquids,1991,0.056642412
17,Passenger,LDV_2W,All,Liquids,Liquids,refined liquids,1992,0.059642048
17,Passenger,LDV_2W,All,Liquids,Liquids,refined liquids,1993,0.063195898
17,Passenger,LDV_2W,All,Liquids,Liquids,refined liquids,1994,0.067526271
17,Passenger,LDV_2W,All,Liquids,Liquids,refined liquids,1995,0.076017936
17,Passenger,LDV_2W,All,Liquids,Liquids,refined liquids,1996,0.081632079
17,Passenger,LDV_2W,All,Liquids,Liquids,refined liquids,1997,0.084099421
17,Passenger,LDV_2W,All,Liquids,Liquids,refined liquids,1998,0.087074009
17,Passenger,LDV_2W,All,Liquids,Liquids,refined liquids,1999,0.091632956
17,Passenger,LDV_2W,All,Liquids,Liquids,refined liquids,2000,0.093705774
17,Passenger,LDV_2W,All,Liquids,Liquids,refined liquids,2001,0.093383266
17,Passenger,LDV_2W,All,Liquids,Liquids,refined liquids,2002,0.096201296
17,Passenger,LDV_2W,All,Liquids,Liquids,refined liquids,2003,0.097362951
17,Passenger,LDV_2W,All,Liquids,Liquids,refined liquids,2004,0.105503928
17,Passenger,LDV_2W,All,Liquids,Liquids,refined liquids,2005,0.111139989
17,Passenger,LDV_2W,All,Liquids,Liquids,refined liquids,2006,0.115479756
17,Passenger,LDV_2W,All,Liquids,Liquids,refined liquids,2007,0.136511656
17,Passenger,LDV_2W,All,Liquids,Liquids,refined liquids,2008,0.15654159
17,Passenger,LDV_2W,All,Liquids,Liquids,refined liquids,2009,0.171686938
17,Passenger,LDV_2W,All,Liquids,Liquids,refined liquids,2010,0.186162221
17,Passenger,LDV_2W,All,Liquids,Liquids,refined liquids,2011,0.200117734
17,Passenger,LDV_2W,All,Liquids,Liquids,refined liquids,2012,0.213531559
17,Passenger,LDV_2W,All,Liquids,Liquids,refined liquids,2013,0.217877588
17,Passenger,LDV_2W,All,Liquids,Liquids,refined liquids,2014,0.227731301
17,Passenger,LDV_2W,All,Liquids,Liquids,refined liquids,2015,0.249837184
17,Passenger,LDV_2W,All,Liquids,Liquids,refined liquids,2016,0.259202438
17,Passenger,LDV_2W,All,Liquids,Liquids,refined liquids,2017,0.279385799
17,Passenger,LDV_2W,All,Liquids,Liquids,refined liquids,2018,0.291900985
17,Passenger,LDV_2W,All,Liquids,Liquids,refined liquids,2019,0.29426813
17,Passenger,LDV_2W,All,Liquids,Liquids,refined liquids,2020,0.263701894
17,Passenger,LDV_2W,All,Liquids,Liquids,refined liquids,2021,0.285835957
17,Passenger,LDV_3W,All,NG,Natural Gas,gas,1971,0
17,Passenger,LDV_3W,All,NG,Natural Gas,gas,1972,0
17,Passenger,LDV_3W,All,NG,Natural Gas,gas,1973,0
17,Passenger,LDV_3W,All,NG,Natural Gas,gas,1974,0
17,Passenger,LDV_3W,All,NG,Natural Gas,gas,1975,0
17,Passenger,LDV_3W,All,NG,Natural Gas,gas,1976,0
17,Passenger,LDV_3W,All,NG,Natural Gas,gas,1977,0
17,Passenger,LDV_3W,All,NG,Natural Gas,gas,1978,0
17,Passenger,LDV_3W,All,NG,Natural Gas,gas,1979,0
17,Passenger,LDV_3W,All,NG,Natural Gas,gas,1980,0
17,Passenger,LDV_3W,All,NG,Natural Gas,gas,1981,0
17,Passenger,LDV_3W,All,NG,Natural Gas,gas,1982,0
17,Passenger,LDV_3W,All,NG,Natural Gas,gas,1983,0
17,Passenger,LDV_3W,All,NG,Natural Gas,gas,1984,0
17,Passenger,LDV_3W,All,NG,Natural Gas,gas,1985,0
17,Passenger,LDV_3W,All,NG,Natural Gas,gas,1986,0
17,Passenger,LDV_3W,All,NG,Natural Gas,gas,1987,0
17,Passenger,LDV_3W,All,NG,Natural Gas,gas,1988,0
17,Passenger,LDV_3W,All,NG,Natural Gas,gas,1989,0
17,Freight,Rail,All,Liquids,Liquids,refined liquids,1990,0.016338661
17,Passenger,LDV_3W,All,NG,Natural Gas,gas,1991,0
17,Passenger,LDV_3W,All,NG,Natural Gas,gas,1992,0
17,Passenger,LDV_3W,All,NG,Natural Gas,gas,1993,0
17,Passenger,LDV_3W,All,NG,Natural Gas,gas,1994,0
17,Passenger,LDV_3W,All,NG,Natural Gas,gas,1995,0
17,Passenger,LDV_3W,All,NG,Natural Gas,gas,1996,0
17,Passenger,LDV_3W,All,NG,Natural Gas,gas,1997,0
17,Passenger,LDV_3W,All,NG,Natural Gas,gas,1998,1.99E-04
17,Passenger,LDV_3W,All,NG,Natural Gas,gas,1999,3.10E-04
17,Passenger,LDV_3W,All,NG,Natural Gas,gas,2000,9.43E-04
17,Passenger,LDV_3W,All,NG,Natural Gas,gas,2001,0.00229535
17,Passenger,LDV_3W,All,NG,Natural Gas,gas,2002,0.004590699
17,Passenger,LDV_3W,All,NG,Natural Gas,gas,2003,0.006302906
17,Passenger,LDV_3W,All,NG,Natural Gas,gas,2004,0.007283082
17,Passenger,LDV_3W,All,NG,Natural Gas,gas,2005,0.008374924
17,Passenger,LDV_3W,All,NG,Natural Gas,gas,2006,0.009044918
17,Passenger,LDV_3W,All,NG,Natural Gas,gas,2007,0.010372499
17,Passenger,LDV_3W,All,NG,Natural Gas,gas,2008,0.010781939
17,Passenger,LDV_3W,All,NG,Natural Gas,gas,2009,0.015074863
17,Passenger,LDV_3W,All,NG,Natural Gas,gas,2010,0.017047623
17,Passenger,LDV_3W,All,NG,Natural Gas,gas,2011,0.022357945
17,Passenger,LDV_3W,All,NG,Natural Gas,gas,2012,0.020484444
17,Passenger,LDV_3W,All,NG,Natural Gas,gas,2013,0.021725173
17,Passenger,LDV_3W,All,NG,Natural Gas,gas,2014,0.022965903
17,Passenger,LDV_3W,All,NG,Natural Gas,gas,2015,0.02435552
17,Passenger,LDV_3W,All,NG,Natural Gas,gas,2016,0.026737721
17,Passenger,LDV_3W,All,NG,Natural Gas,gas,2017,0.029827137
17,Passenger,LDV_3W,All,NG,Natural Gas,gas,2018,0.03476524
17,Passenger,LDV_3W,All,NG,Natural Gas,gas,2019,0.036700778
17,Passenger,LDV_3W,All,NG,Natural Gas,gas,2020,0.029405289
17,Passenger,LDV_3W,All,NG,Natural Gas,gas,2021,0.045100517
17,Passenger,LDV_4W,All,BEV,Electricity,electricity,1971,0
17,Passenger,LDV_4W,All,BEV,Electricity,electricity,1972,0
17,Passenger,LDV_4W,All,BEV,Electricity,electricity,1973,0
17,Passenger,LDV_4W,All,BEV,Electricity,electricity,1974,0
17,Passenger,LDV_4W,All,BEV,Electricity,electricity,1975,0
17,Passenger,LDV_4W,All,BEV,Electricity,electricity,1976,0
17,Passenger,LDV_4W,All,BEV,Electricity,electricity,1977,0
17,Passenger,LDV_4W,All,BEV,Electricity,electricity,1978,0
17,Passenger,LDV_4W,All,BEV,Electricity,electricity,1979,0
17,Passenger,LDV_4W,All,BEV,Electricity,electricity,1980,0
17,Passenger,LDV_4W,All,BEV,Electricity,electricity,1981,0
17,Passenger,LDV_4W,All,BEV,Electricity,electricity,1982,0
17,Passenger,LDV_4W,All,BEV,Electricity,electricity,1983,0
17,Passenger,LDV_4W,All,BEV,Electricity,electricity,1984,0
17,Passenger,LDV_4W,All,BEV,Electricity,electricity,1985,0
17,Passenger,LDV_4W,All,BEV,Electricity,electricity,1986,0
17,Passenger,LDV_4W,All,BEV,Electricity,electricity,1987,0
17,Passenger,LDV_4W,All,BEV,Electricity,electricity,1988,0
17,Passenger,LDV_4W,All,BEV,Electricity,electricity,1989,0
17,Freight,Rail,All,FCEV,Hydrogen,hydrogen,1990,0
17,Passenger,LDV_4W,All,BEV,Electricity,electricity,1991,0
17,Passenger,LDV_4W,All,BEV,Electricity,electricity,1992,0
17,Passenger,LDV_4W,All,BEV,Electricity,electricity,1993,0
17,Passenger,LDV_4W,All,BEV,Electricity,electricity,1994,0
17,Passenger,LDV_4W,All,BEV,Electricity,electricity,1995,0
17,Passenger,LDV_4W,All,BEV,Electricity,electricity,1996,0
17,Passenger,LDV_4W,All,BEV,Electricity,electricity,1997,0
17,Passenger,LDV_4W,All,BEV,Electricity,electricity,1998,0
17,Passenger,LDV_4W,All,BEV,Electricity,electricity,1999,0
17,Passenger,LDV_4W,All,BEV,Electricity,electricity,2000,0
17,Passenger,LDV_4W,All,BEV,Electricity,electricity,2001,0
17,Passenger,LDV_4W,All,BEV,Electricity,electricity,2002,0
17,Passenger,LDV_4W,All,BEV,Electricity,electricity,2003,0
17,Passenger,LDV_4W,All,BEV,Electricity,electricity,2004,0
17,Passenger,LDV_4W,All,BEV,Electricity,electricity,2005,0
17,Passenger,LDV_4W,All,BEV,Electricity,electricity,2006,0
17,Passenger,LDV_4W,All,BEV,Electricity,electricity,2007,0
17,Passenger,LDV_4W,All,BEV,Electricity,electricity,2008,0
17,Passenger,LDV_4W,All,BEV,Electricity,electricity,2009,0
17,Passenger,LDV_4W,All,BEV,Electricity,electricity,2010,0
17,Passenger,LDV_4W,All,BEV,Electricity,electricity,2011,0
17,Passenger,LDV_4W,All,BEV,Electricity,electricity,2012,0
17,Passenger,LDV_4W,All,BEV,Electricity,electricity,2013,0
17,Passenger,LDV_4W,All,BEV,Electricity,electricity,2014,0
17,Passenger,LDV_4W,All,BEV,Electricity,electricity,2015,0
17,Passenger,LDV_4W,All,BEV,Electricity,electricity,2016,0
17,Passenger,LDV_4W,All,BEV,Electricity,electricity,2017,0
17,Passenger,LDV_4W,All,BEV,Electricity,electricity,2018,0
17,Passenger,LDV_4W,All,BEV,Electricity,electricity,2019,0
17,Passenger,LDV_4W,All,BEV,Electricity,electricity,2020,0
17,Passenger,LDV_4W,All,BEV,Electricity,electricity,2021,0
17,Passenger,LDV_4W,All,FCEV,Hydrogen,hydrogen,1971,0
17,Passenger,LDV_4W,All,FCEV,Hydrogen,hydrogen,1972,0
17,Passenger,LDV_4W,All,FCEV,Hydrogen,hydrogen,1973,0
17,Passenger,LDV_4W,All,FCEV,Hydrogen,hydrogen,1974,0
17,Passenger,LDV_4W,All,FCEV,Hydrogen,hydrogen,1975,0
17,Passenger,LDV_4W,All,FCEV,Hydrogen,hydrogen,1976,0
17,Passenger,LDV_4W,All,FCEV,Hydrogen,hydrogen,1977,0
17,Passenger,LDV_4W,All,FCEV,Hydrogen,hydrogen,1978,0
17,Passenger,LDV_4W,All,FCEV,Hydrogen,hydrogen,1979,0
17,Passenger,LDV_4W,All,FCEV,Hydrogen,hydrogen,1980,0
17,Passenger,LDV_4W,All,FCEV,Hydrogen,hydrogen,1981,0
17,Passenger,LDV_4W,All,FCEV,Hydrogen,hydrogen,1982,0
17,Passenger,LDV_4W,All,FCEV,Hydrogen,hydrogen,1983,0
17,Passenger,LDV_4W,All,FCEV,Hydrogen,hydrogen,1984,0
17,Passenger,LDV_4W,All,FCEV,Hydrogen,hydrogen,1985,0
17,Passenger,LDV_4W,All,FCEV,Hydrogen,hydrogen,1986,0
17,Passenger,LDV_4W,All,FCEV,Hydrogen,hydrogen,1987,0
17,Passenger,LDV_4W,All,FCEV,Hydrogen,hydrogen,1988,0
17,Passenger,LDV_4W,All,FCEV,Hydrogen,hydrogen,1989,0
17,Freight,Rail,All,Hybrid Liquids,Liquids,refined liquids,1990,0
17,Passenger,LDV_4W,All,FCEV,Hydrogen,hydrogen,1991,0
17,Passenger,LDV_4W,All,FCEV,Hydrogen,hydrogen,1992,0
17,Passenger,LDV_4W,All,FCEV,Hydrogen,hydrogen,1993,0
17,Passenger,LDV_4W,All,FCEV,Hydrogen,hydrogen,1994,0
17,Passenger,LDV_4W,All,FCEV,Hydrogen,hydrogen,1995,0
17,Passenger,LDV_4W,All,FCEV,Hydrogen,hydrogen,1996,0
17,Passenger,LDV_4W,All,FCEV,Hydrogen,hydrogen,1997,0
17,Passenger,LDV_4W,All,FCEV,Hydrogen,hydrogen,1998,0
17,Passenger,LDV_4W,All,FCEV,Hydrogen,hydrogen,1999,0
17,Passenger,LDV_4W,All,FCEV,Hydrogen,hydrogen,2000,0
17,Passenger,LDV_4W,All,FCEV,Hydrogen,hydrogen,2001,0
17,Passenger,LDV_4W,All,FCEV,Hydrogen,hydrogen,2002,0
17,Passenger,LDV_4W,All,FCEV,Hydrogen,hydrogen,2003,0
17,Passenger,LDV_4W,All,FCEV,Hydrogen,hydrogen,2004,0
17,Passenger,LDV_4W,All,FCEV,Hydrogen,hydrogen,2005,0
17,Passenger,LDV_4W,All,FCEV,Hydrogen,hydrogen,2006,0
17,Passenger,LDV_4W,All,FCEV,Hydrogen,hydrogen,2007,0
17,Passenger,LDV_4W,All,FCEV,Hydrogen,hydrogen,2008,0
17,Passenger,LDV_4W,All,FCEV,Hydrogen,hydrogen,2009,0
17,Passenger,LDV_4W,All,FCEV,Hydrogen,hydrogen,2010,0
17,Passenger,LDV_4W,All,FCEV,Hydrogen,hydrogen,2011,0
17,Passenger,LDV_4W,All,FCEV,Hydrogen,hydrogen,2012,0
17,Passenger,LDV_4W,All,FCEV,Hydrogen,hydrogen,2013,0
17,Passenger,LDV_4W,All,FCEV,Hydrogen,hydrogen,2014,0
17,Passenger,LDV_4W,All,FCEV,Hydrogen,hydrogen,2015,0
17,Passenger,LDV_4W,All,FCEV,Hydrogen,hydrogen,2016,0
17,Passenger,LDV_4W,All,FCEV,Hydrogen,hydrogen,2017,0
17,Passenger,LDV_4W,All,FCEV,Hydrogen,hydrogen,2018,0
17,Passenger,LDV_4W,All,FCEV,Hydrogen,hydrogen,2019,0
17,Passenger,LDV_4W,All,FCEV,Hydrogen,hydrogen,2020,0
17,Passenger,LDV_4W,All,FCEV,Hydrogen,hydrogen,2021,0
17,Passenger,LDV_4W,All,Hybrid Liquids,Liquids,refined liquids,1971,0
17,Passenger,LDV_4W,All,Hybrid Liquids,Liquids,refined liquids,1972,0
17,Passenger,LDV_4W,All,Hybrid Liquids,Liquids,refined liquids,1973,0
17,Passenger,LDV_4W,All,Hybrid Liquids,Liquids,refined liquids,1974,0
17,Passenger,LDV_4W,All,Hybrid Liquids,Liquids,refined liquids,1975,0
17,Passenger,LDV_4W,All,Hybrid Liquids,Liquids,refined liquids,1976,0
17,Passenger,LDV_4W,All,Hybrid Liquids,Liquids,refined liquids,1977,0
17,Passenger,LDV_4W,All,Hybrid Liquids,Liquids,refined liquids,1978,0
17,Passenger,LDV_4W,All,Hybrid Liquids,Liquids,refined liquids,1979,0
17,Passenger,LDV_4W,All,Hybrid Liquids,Liquids,refined liquids,1980,0
17,Passenger,LDV_4W,All,Hybrid Liquids,Liquids,refined liquids,1981,0
17,Passenger,LDV_4W,All,Hybrid Liquids,Liquids,refined liquids,1982,0
17,Passenger,LDV_4W,All,Hybrid Liquids,Liquids,refined liquids,1983,0
17,Passenger,LDV_4W,All,Hybrid Liquids,Liquids,refined liquids,1984,0
17,Passenger,LDV_4W,All,Hybrid Liquids,Liquids,refined liquids,1985,0
17,Passenger,LDV_4W,All,Hybrid Liquids,Liquids,refined liquids,1986,0
17,Passenger,LDV_4W,All,Hybrid Liquids,Liquids,refined liquids,1987,0
17,Passenger,LDV_4W,All,Hybrid Liquids,Liquids,refined liquids,1988,0
17,Passenger,LDV_4W,All,Hybrid Liquids,Liquids,refined liquids,1989,0
17,Passenger,Rail,All,Electric,Electricity,electricity,1990,0.006982344
17,Passenger,LDV_4W,All,Hybrid Liquids,Liquids,refined liquids,1991,0
17,Passenger,LDV_4W,All,Hybrid Liquids,Liquids,refined liquids,1992,0
17,Passenger,LDV_4W,All,Hybrid Liquids,Liquids,refined liquids,1993,0
17,Passenger,LDV_4W,All,Hybrid Liquids,Liquids,refined liquids,1994,0
17,Passenger,LDV_4W,All,Hybrid Liquids,Liquids,refined liquids,1995,0
17,Passenger,LDV_4W,All,Hybrid Liquids,Liquids,refined liquids,1996,0
17,Passenger,LDV_4W,All,Hybrid Liquids,Liquids,refined liquids,1997,0
17,Passenger,LDV_4W,All,Hybrid Liquids,Liquids,refined liquids,1998,0
17,Passenger,LDV_4W,All,Hybrid Liquids,Liquids,refined liquids,1999,0
17,Passenger,LDV_4W,All,Hybrid Liquids,Liquids,refined liquids,2000,0
17,Passenger,LDV_4W,All,Hybrid Liquids,Liquids,refined liquids,2001,0
17,Passenger,LDV_4W,All,Hybrid Liquids,Liquids,refined liquids,2002,0
17,Passenger,LDV_4W,All,Hybrid Liquids,Liquids,refined liquids,2003,0
17,Passenger,LDV_4W,All,Hybrid Liquids,Liquids,refined liquids,2004,0
17,Passenger,LDV_4W,All,Hybrid Liquids,Liquids,refined liquids,2005,0
17,Passenger,LDV_4W,All,Hybrid Liquids,Liquids,refined liquids,2006,0
17,Passenger,LDV_4W,All,Hybrid Liquids,Liquids,refined liquids,2007,0
17,Passenger,LDV_4W,All,Hybrid Liquids,Liquids,refined liquids,2008,0
17,Passenger,LDV_4W,All,Hybrid Liquids,Liquids,refined liquids,2009,0
17,Passenger,LDV_4W,All,Hybrid Liquids,Liquids,refined liquids,2010,0
17,Passenger,LDV_4W,All,Hybrid Liquids,Liquids,refined liquids,2011,0
17,Passenger,LDV_4W,All,Hybrid Liquids,Liquids,refined liquids,2012,0
17,Passenger,LDV_4W,All,Hybrid Liquids,Liquids,refined liquids,2013,0
17,Passenger,LDV_4W,All,Hybrid Liquids,Liquids,refined liquids,2014,0
17,Passenger,LDV_4W,All,Hybrid Liquids,Liquids,refined liquids,2015,0
17,Passenger,LDV_4W,All,Hybrid Liquids,Liquids,refined liquids,2016,0
17,Passenger,LDV_4W,All,Hybrid Liquids,Liquids,refined liquids,2017,0
17,Passenger,LDV_4W,All,Hybrid Liquids,Liquids,refined liquids,2018,0
17,Passenger,LDV_4W,All,Hybrid Liquids,Liquids,refined liquids,2019,0
17,Passenger,LDV_4W,All,Hybrid Liquids,Liquids,refined liquids,2020,0
17,Passenger,LDV_4W,All,Hybrid Liquids,Liquids,refined liquids,2021,0
17,Passenger,LDV_4W,All,Liquids,Liquids,refined liquids,1971,0.020532384
17,Passenger,LDV_4W,All,Liquids,Liquids,refined liquids,1972,0.022081792
17,Passenger,LDV_4W,All,Liquids,Liquids,refined liquids,1973,0.023222885
17,Passenger,LDV_4W,All,Liquids,Liquids,refined liquids,1974,0.026325345
17,Passenger,LDV_4W,All,Liquids,Liquids,refined liquids,1975,0.027889336
17,Passenger,LDV_4W,All,Liquids,Liquids,refined liquids,1976,0.029212712
17,Passenger,LDV_4W,All,Liquids,Liquids,refined liquids,1977,0.031305323
17,Passenger,LDV_4W,All,Liquids,Liquids,refined liquids,1978,0.033769793
17,Passenger,LDV_4W,All,Liquids,Liquids,refined liquids,1979,0.038140945
17,Passenger,LDV_4W,All,Liquids,Liquids,refined liquids,1980,0.039799722
17,Passenger,LDV_4W,All,Liquids,Liquids,refined liquids,1981,0.041866814
17,Passenger,LDV_4W,All,Liquids,Liquids,refined liquids,1982,0.032475582
17,Passenger,LDV_4W,All,Liquids,Liquids,refined liquids,1983,0.034881721
17,Passenger,LDV_4W,All,Liquids,Liquids,refined liquids,1984,0.037404521
17,Passenger,LDV_4W,All,Liquids,Liquids,refined liquids,1985,0.040656454
17,Passenger,LDV_4W,All,Liquids,Liquids,refined liquids,1986,0.044221914
17,Passenger,LDV_4W,All,Liquids,Liquids,refined liquids,1987,0.048655042
17,Passenger,LDV_4W,All,Liquids,Liquids,refined liquids,1988,0.053062651
17,Passenger,LDV_4W,All,Liquids,Liquids,refined liquids,1989,0.061090405
17,Passenger,Rail,All,Liquids,Liquids,refined liquids,1990,0.019522667
17,Passenger,LDV_4W,All,Liquids,Liquids,refined liquids,1991,0.065950076
17,Passenger,LDV_4W,All,Liquids,Liquids,refined liquids,1992,0.069442623
17,Passenger,LDV_4W,All,Liquids,Liquids,refined liquids,1993,0.073580452
17,Passenger,LDV_4W,All,Liquids,Liquids,refined liquids,1994,0.078622407
17,Passenger,LDV_4W,All,Liquids,Liquids,refined liquids,1995,0.088509449
17,Passenger,LDV_4W,All,Liquids,Liquids,refined liquids,1996,0.095046126
17,Passenger,LDV_4W,All,Liquids,Liquids,refined liquids,1997,0.09791891
17,Passenger,LDV_4W,All,Liquids,Liquids,refined liquids,1998,0.101382292
17,Passenger,LDV_4W,All,Liquids,Liquids,refined liquids,1999,0.10669038
17,Passenger,LDV_4W,All,Liquids,Liquids,refined liquids,2000,0.10910381
17,Passenger,LDV_4W,All,Liquids,Liquids,refined liquids,2001,0.108728306
17,Passenger,LDV_4W,All,Liquids,Liquids,refined liquids,2002,0.112009405
17,Passenger,LDV_4W,All,Liquids,Liquids,refined liquids,2003,0.113361946
17,Passenger,LDV_4W,All,Liquids,Liquids,refined liquids,2004,0.122840675
17,Passenger,LDV_4W,All,Liquids,Liquids,refined liquids,2005,0.129402871
17,Passenger,LDV_4W,All,Liquids,Liquids,refined liquids,2006,0.134455763
17,Passenger,LDV_4W,All,Liquids,Liquids,refined liquids,2007,0.158943693
17,Passenger,LDV_4W,All,Liquids,Liquids,refined liquids,2008,0.182265011
17,Passenger,LDV_4W,All,Liquids,Liquids,refined liquids,2009,0.199899091
17,Passenger,LDV_4W,All,Liquids,Liquids,refined liquids,2010,0.216752999
17,Passenger,LDV_4W,All,Liquids,Liquids,refined liquids,2011,0.233001727
17,Passenger,LDV_4W,All,Liquids,Liquids,refined liquids,2012,0.248619755
17,Passenger,LDV_4W,All,Liquids,Liquids,refined liquids,2013,0.253679938
17,Passenger,LDV_4W,All,Liquids,Liquids,refined liquids,2014,0.265152845
17,Passenger,LDV_4W,All,Liquids,Liquids,refined liquids,2015,0.290891238
17,Passenger,LDV_4W,All,Liquids,Liquids,refined liquids,2016,0.301795422
17,Passenger,LDV_4W,All,Liquids,Liquids,refined liquids,2017,0.325295377
17,Passenger,LDV_4W,All,Liquids,Liquids,refined liquids,2018,0.339867099
17,Passenger,LDV_4W,All,Liquids,Liquids,refined liquids,2019,0.342623222
17,Passenger,LDV_4W,All,Liquids,Liquids,refined liquids,2020,0.307034242
17,Passenger,LDV_4W,All,Liquids,Liquids,refined liquids,2021,0.332805446
17,Passenger,LDV_4W,All,NG,Natural Gas,gas,1971,0
17,Passenger,LDV_4W,All,NG,Natural Gas,gas,1972,0
17,Passenger,LDV_4W,All,NG,Natural Gas,gas,1973,0
17,Passenger,LDV_4W,All,NG,Natural Gas,gas,1974,0
17,Passenger,LDV_4W,All,NG,Natural Gas,gas,1975,0
17,Passenger,LDV_4W,All,NG,Natural Gas,gas,1976,0
17,Passenger,LDV_4W,All,NG,Natural Gas,gas,1977,0
17,Passenger,LDV_4W,All,NG,Natural Gas,gas,1978,0
17,Passenger,LDV_4W,All,NG,Natural Gas,gas,1979,0
17,Passenger,LDV_4W,All,NG,Natural Gas,gas,1980,0
17,Passenger,LDV_4W,All,NG,Natural Gas,gas,1981,0
17,Passenger,LDV_4W,All,NG,Natural Gas,gas,1982,0
17,Passenger,LDV_4W,All,NG,Natural Gas,gas,1983,0
17,Passenger,LDV_4W,All,NG,Natural Gas,gas,1984,0
17,Passenger,LDV_4W,All,NG,Natural Gas,gas,1985,0
17,Passenger,LDV_4W,All,NG,Natural Gas,gas,1986,0
17,Passenger,LDV_4W,All,NG,Natural Gas,gas,1987,0
17,Passenger,LDV_4W,All,NG,Natural Gas,gas,1988,0
17,Passenger,LDV_4W,All,NG,Natural Gas,gas,1989,0
17,Freight,Truck,All,Liquids,Liquids,refined liquids,1990,0.438152469
17,Passenger,LDV_4W,All,NG,Natural Gas,gas,1991,0
17,Passenger,LDV_4W,All,NG,Natural Gas,gas,1992,0
17,Passenger,LDV_4W,All,NG,Natural Gas,gas,1993,0
17,Passenger,LDV_4W,All,NG,Natural Gas,gas,1994,0
17,Passenger,LDV_4W,All,NG,Natural Gas,gas,1995,0
17,Passenger,LDV_4W,All,NG,Natural Gas,gas,1996,0
17,Passenger,LDV_4W,All,NG,Natural Gas,gas,1997,0
17,Passenger,LDV_4W,All,NG,Natural Gas,gas,1998,1.15E-04
17,Passenger,LDV_4W,All,NG,Natural Gas,gas,1999,1.80E-04
17,Passenger,LDV_4W,All,NG,Natural Gas,gas,2000,5.48E-04
17,Passenger,LDV_4W,All,NG,Natural Gas,gas,2001,0.001333231
17,Passenger,LDV_4W,All,NG,Natural Gas,gas,2002,0.002666463
