# File: A52.India_transport_structure_complete.csv
# Title: India_transport_structure_complete
# Units: NA
# Source:abc
# Column types: nccccccin
# ----------
GCAM_region_ID,UCD_sector,mode,size.class,UCD_technology,UCD_fuel,fuel,year,value
17,Freight,Truck,All,BEV,Electricity,electricity,1972,0.000001
17,Freight,Truck,All,BEV,Electricity,electricity,1973,0.000001
17,Freight,Truck,All,BEV,Electricity,electricity,1974,0.000001
17,Freight,Truck,All,BEV,Electricity,electricity,1975,0.000001
17,Freight,Truck,All,BEV,Electricity,electricity,1976,0.000001
17,Freight,Truck,All,BEV,Electricity,electricity,1977,0.000001
17,Freight,Truck,All,BEV,Electricity,electricity,1978,0.000001
17,Freight,Truck,All,BEV,Electricity,electricity,1979,0.000001
17,Freight,Truck,All,BEV,Electricity,electricity,1980,0.000001
17,Freight,Truck,All,BEV,Electricity,electricity,1981,0.000001
17,Freight,Truck,All,BEV,Electricity,electricity,1982,0.000001
17,Freight,Truck,All,BEV,Electricity,electricity,1983,0.000001
17,Freight,Truck,All,BEV,Electricity,electricity,1984,0.000001
17,Freight,Truck,All,BEV,Electricity,electricity,1985,0.000001
17,Freight,Truck,All,BEV,Electricity,electricity,1986,0.000001
17,Freight,Truck,All,BEV,Electricity,electricity,1987,0.000001
17,Freight,Truck,All,BEV,Electricity,electricity,1988,0.000001
17,Freight,Truck,All,BEV,Electricity,electricity,1989,0.000001
17,Freight,Truck,All,BEV,Electricity,electricity,1990,0.000001
17,Freight,Truck,All,BEV,Electricity,electricity,1991,0.000001
17,Freight,Truck,All,BEV,Electricity,electricity,1992,0.000001
17,Freight,Truck,All,BEV,Electricity,electricity,1993,0.000001
17,Freight,Truck,All,BEV,Electricity,electricity,1994,0.000001
17,Freight,Truck,All,BEV,Electricity,electricity,1995,0.000001
17,Freight,Truck,All,BEV,Electricity,electricity,1996,0.000001
17,Freight,Truck,All,BEV,Electricity,electricity,1997,0.000001
17,Freight,Truck,All,BEV,Electricity,electricity,1998,0.000001
17,Freight,Truck,All,BEV,Electricity,electricity,1999,0.000001
17,Freight,Truck,All,BEV,Electricity,electricity,2000,0.000001
17,Freight,Truck,All,BEV,Electricity,electricity,2001,0.000001
17,Freight,Truck,All,BEV,Electricity,electricity,2002,0.000001
17,Freight,Truck,All,BEV,Electricity,electricity,2003,0.000001
17,Freight,Truck,All,BEV,Electricity,electricity,2004,0.000001
17,Freight,Truck,All,BEV,Electricity,electricity,2005,0.000001
17,Freight,Truck,All,BEV,Electricity,electricity,2006,0.000001
17,Freight,Truck,All,BEV,Electricity,electricity,2007,0.000001
17,Freight,Truck,All,BEV,Electricity,electricity,2008,0.000001
17,Freight,Truck,All,BEV,Electricity,electricity,2009,0.000001
17,Freight,Truck,All,BEV,Electricity,electricity,2010,0.000001
17,Freight,Truck,All,BEV,Electricity,electricity,2011,0.000001
17,Freight,Truck,All,BEV,Electricity,electricity,2012,0.000001
17,Freight,Truck,All,BEV,Electricity,electricity,2013,0.000001
17,Freight,Truck,All,BEV,Electricity,electricity,2014,0.000001
17,Freight,Truck,All,BEV,Electricity,electricity,2015,0.000001
17,Freight,Truck,All,BEV,Electricity,electricity,2016,0.000001
17,Freight,Truck,All,BEV,Electricity,electricity,2017,0.000001
17,Freight,Truck,All,BEV,Electricity,electricity,2018,0.000001
17,Freight,Truck,All,BEV,Electricity,electricity,2019,0.000001
17,Freight,Truck,All,BEV,Electricity,electricity,2020,0.000001
17,Freight,Truck,All,BEV,Electricity,electricity,2021,0.000001
17,Freight,Truck,All,FCEV,Hydrogen,hydrogen,1971,0.000001
17,Freight,Truck,All,FCEV,Hydrogen,hydrogen,1972,0.000001
17,Freight,Truck,All,FCEV,Hydrogen,hydrogen,1973,0.000001
17,Freight,Truck,All,FCEV,Hydrogen,hydrogen,1974,0.000001
17,Freight,Truck,All,FCEV,Hydrogen,hydrogen,1975,0.000001
17,Freight,Truck,All,FCEV,Hydrogen,hydrogen,1976,0.000001
17,Freight,Truck,All,FCEV,Hydrogen,hydrogen,1977,0.000001
17,Freight,Truck,All,FCEV,Hydrogen,hydrogen,1978,0.000001
17,Freight,Truck,All,FCEV,Hydrogen,hydrogen,1979,0.000001
17,Freight,Truck,All,FCEV,Hydrogen,hydrogen,1980,0.000001
17,Freight,Truck,All,FCEV,Hydrogen,hydrogen,1981,0.000001
17,Freight,Truck,All,FCEV,Hydrogen,hydrogen,1982,0.000001
17,Freight,Truck,All,FCEV,Hydrogen,hydrogen,1983,0.000001
17,Freight,Truck,All,FCEV,Hydrogen,hydrogen,1984,0.000001
17,Freight,Truck,All,FCEV,Hydrogen,hydrogen,1985,0.000001
17,Freight,Truck,All,FCEV,Hydrogen,hydrogen,1986,0.000001
17,Freight,Truck,All,FCEV,Hydrogen,hydrogen,1987,0.000001
17,Freight,Truck,All,FCEV,Hydrogen,hydrogen,1988,0.000001
17,Freight,Truck,All,FCEV,Hydrogen,hydrogen,1989,0.000001
17,Freight,Truck,All,FCEV,Hydrogen,hydrogen,1990,0.000001
17,Freight,Truck,All,FCEV,Hydrogen,hydrogen,1991,0.000001
17,Freight,Truck,All,FCEV,Hydrogen,hydrogen,1992,0.000001
17,Freight,Truck,All,FCEV,Hydrogen,hydrogen,1993,0.000001
17,Freight,Truck,All,FCEV,Hydrogen,hydrogen,1994,0.000001
17,Freight,Truck,All,FCEV,Hydrogen,hydrogen,1995,0.000001
17,Freight,Truck,All,FCEV,Hydrogen,hydrogen,1996,0.000001
17,Freight,Truck,All,FCEV,Hydrogen,hydrogen,1997,0.000001
17,Freight,Truck,All,FCEV,Hydrogen,hydrogen,1998,0.000001
17,Freight,Truck,All,FCEV,Hydrogen,hydrogen,1999,0.000001
17,Freight,Truck,All,FCEV,Hydrogen,hydrogen,2000,0.000001
17,Freight,Truck,All,FCEV,Hydrogen,hydrogen,2001,0.000001
17,Freight,Truck,All,FCEV,Hydrogen,hydrogen,2002,0.000001
17,Freight,Truck,All,FCEV,Hydrogen,hydrogen,2003,0.000001
17,Freight,Truck,All,FCEV,Hydrogen,hydrogen,2004,0.000001
17,Freight,Truck,All,FCEV,Hydrogen,hydrogen,2005,0.000001
17,Freight,Truck,All,FCEV,Hydrogen,hydrogen,2006,0.000001
17,Freight,Truck,All,FCEV,Hydrogen,hydrogen,2007,0.000001
17,Freight,Truck,All,FCEV,Hydrogen,hydrogen,2008,0.000001
17,Freight,Truck,All,FCEV,Hydrogen,hydrogen,2009,0.000001
17,Freight,Truck,All,FCEV,Hydrogen,hydrogen,2010,0.000001
17,Freight,Truck,All,FCEV,Hydrogen,hydrogen,2011,0.000001
17,Freight,Truck,All,FCEV,Hydrogen,hydrogen,2012,0.000001
17,Freight,Truck,All,FCEV,Hydrogen,hydrogen,2013,0.000001
17,Freight,Truck,All,FCEV,Hydrogen,hydrogen,2014,0.000001
17,Freight,Truck,All,FCEV,Hydrogen,hydrogen,2015,0.000001
17,Freight,Truck,All,FCEV,Hydrogen,hydrogen,2016,0.000001
17,Freight,Truck,All,FCEV,Hydrogen,hydrogen,2017,0.000001
17,Freight,Truck,All,FCEV,Hydrogen,hydrogen,2018,0.000001
17,Freight,Truck,All,FCEV,Hydrogen,hydrogen,2019,0.000001
17,Freight,Truck,All,FCEV,Hydrogen,hydrogen,2020,0.000001
17,Freight,Truck,All,FCEV,Hydrogen,hydrogen,2021,0.000001
17,Freight,Truck,All,Hybrid Liquids,Liquids,refined liquids,1971,0.000001
17,Freight,Truck,All,Hybrid Liquids,Liquids,refined liquids,1972,0.000001
17,Freight,Truck,All,Hybrid Liquids,Liquids,refined liquids,1973,0.000001
17,Freight,Truck,All,Hybrid Liquids,Liquids,refined liquids,1974,0.000001
17,Freight,Truck,All,Hybrid Liquids,Liquids,refined liquids,1975,0.000001
17,Freight,Truck,All,Hybrid Liquids,Liquids,refined liquids,1976,0.000001
17,Freight,Truck,All,Hybrid Liquids,Liquids,refined liquids,1977,0.000001
17,Freight,Truck,All,Hybrid Liquids,Liquids,refined liquids,1978,0.000001
17,Freight,Truck,All,Hybrid Liquids,Liquids,refined liquids,1979,0.000001
17,Freight,Truck,All,Hybrid Liquids,Liquids,refined liquids,1980,0.000001
17,Freight,Truck,All,Hybrid Liquids,Liquids,refined liquids,1981,0.000001
17,Freight,Truck,All,Hybrid Liquids,Liquids,refined liquids,1982,0.000001
17,Freight,Truck,All,Hybrid Liquids,Liquids,refined liquids,1983,0.000001
17,Freight,Truck,All,Hybrid Liquids,Liquids,refined liquids,1984,0.000001
17,Freight,Truck,All,Hybrid Liquids,Liquids,refined liquids,1985,0.000001
17,Freight,Truck,All,Hybrid Liquids,Liquids,refined liquids,1986,0.000001
17,Freight,Truck,All,Hybrid Liquids,Liquids,refined liquids,1987,0.000001
17,Freight,Truck,All,Hybrid Liquids,Liquids,refined liquids,1988,0.000001
17,Freight,Truck,All,Hybrid Liquids,Liquids,refined liquids,1989,0.000001
17,Freight,Truck,All,Hybrid Liquids,Liquids,refined liquids,1990,0.000001
17,Freight,Truck,All,Hybrid Liquids,Liquids,refined liquids,1991,0.000001
17,Freight,Truck,All,Hybrid Liquids,Liquids,refined liquids,1992,0.000001
17,Freight,Truck,All,Hybrid Liquids,Liquids,refined liquids,1993,0.000001
17,Freight,Truck,All,Hybrid Liquids,Liquids,refined liquids,1994,0.000001
17,Freight,Truck,All,Hybrid Liquids,Liquids,refined liquids,1995,0.000001
17,Freight,Truck,All,Hybrid Liquids,Liquids,refined liquids,1996,0.000001
17,Freight,Truck,All,Hybrid Liquids,Liquids,refined liquids,1997,0.000001
17,Freight,Truck,All,Hybrid Liquids,Liquids,refined liquids,1998,0.000001
17,Freight,Truck,All,Hybrid Liquids,Liquids,refined liquids,1999,0.000001
17,Freight,Truck,All,Hybrid Liquids,Liquids,refined liquids,2000,0.000001
17,Freight,Truck,All,Hybrid Liquids,Liquids,refined liquids,2001,0.000001
17,Freight,Truck,All,Hybrid Liquids,Liquids,refined liquids,2002,0.000001
17,Freight,Truck,All,Hybrid Liquids,Liquids,refined liquids,2003,0.000001
17,Freight,Truck,All,Hybrid Liquids,Liquids,refined liquids,2004,0.000001
17,Freight,Truck,All,Hybrid Liquids,Liquids,refined liquids,2005,0.000001
17,Freight,Truck,All,Hybrid Liquids,Liquids,refined liquids,2006,0.000001
17,Freight,Truck,All,Hybrid Liquids,Liquids,refined liquids,2007,0.000001
17,Freight,Truck,All,Hybrid Liquids,Liquids,refined liquids,2008,0.000001
17,Freight,Truck,All,Hybrid Liquids,Liquids,refined liquids,2009,0.000001
17,Freight,Truck,All,Hybrid Liquids,Liquids,refined liquids,2010,0.000001
17,Freight,Truck,All,Hybrid Liquids,Liquids,refined liquids,2011,0.000001
17,Freight,Truck,All,Hybrid Liquids,Liquids,refined liquids,2012,0.000001
17,Freight,Truck,All,Hybrid Liquids,Liquids,refined liquids,2013,0.000001
17,Freight,Truck,All,Hybrid Liquids,Liquids,refined liquids,2014,0.000001
17,Freight,Truck,All,Hybrid Liquids,Liquids,refined liquids,2015,0.000001
17,Freight,Truck,All,Hybrid Liquids,Liquids,refined liquids,2016,0.000001
17,Freight,Truck,All,Hybrid Liquids,Liquids,refined liquids,2017,0.000001
17,Freight,Truck,All,Hybrid Liquids,Liquids,refined liquids,2018,0.000001
17,Freight,Truck,All,Hybrid Liquids,Liquids,refined liquids,2019,0.000001
17,Freight,Truck,All,Hybrid Liquids,Liquids,refined liquids,2020,0.000001
17,Freight,Truck,All,Hybrid Liquids,Liquids,refined liquids,2021,0.000001
17,Freight,Truck,All,NG,Natural Gas,gas,1971,0.000001
17,Freight,Truck,All,NG,Natural Gas,gas,1972,0.000001
17,Freight,Truck,All,NG,Natural Gas,gas,1973,0.000001
17,Freight,Truck,All,NG,Natural Gas,gas,1974,0.000001
17,Freight,Truck,All,NG,Natural Gas,gas,1975,0.000001
17,Freight,Truck,All,NG,Natural Gas,gas,1976,0.000001
17,Freight,Truck,All,NG,Natural Gas,gas,1977,0.000001
17,Freight,Truck,All,NG,Natural Gas,gas,1978,0.000001
17,Freight,Truck,All,NG,Natural Gas,gas,1979,0.000001
17,Freight,Truck,All,NG,Natural Gas,gas,1980,0.000001
17,Freight,Truck,All,NG,Natural Gas,gas,1981,0.000001
17,Freight,Truck,All,NG,Natural Gas,gas,1982,0.000001
17,Freight,Truck,All,NG,Natural Gas,gas,1983,0.000001
17,Freight,Truck,All,NG,Natural Gas,gas,1984,0.000001
17,Freight,Truck,All,NG,Natural Gas,gas,1985,0.000001
17,Freight,Truck,All,NG,Natural Gas,gas,1986,0.000001
17,Freight,Truck,All,NG,Natural Gas,gas,1987,0.000001
17,Freight,Truck,All,NG,Natural Gas,gas,1988,0.000001
17,Freight,Truck,All,NG,Natural Gas,gas,1989,0.000001
17,Freight,Truck,All,NG,Natural Gas,gas,1990,0.000001
17,Freight,Truck,All,NG,Natural Gas,gas,1991,0.000001
17,Freight,Truck,All,NG,Natural Gas,gas,1992,0.000001
17,Freight,Truck,All,NG,Natural Gas,gas,1993,0.000001
17,Freight,Truck,All,NG,Natural Gas,gas,1994,0.000001
17,Freight,Truck,All,NG,Natural Gas,gas,1995,0.000001
17,Freight,Truck,All,NG,Natural Gas,gas,1996,0.000001
17,Freight,Truck,All,NG,Natural Gas,gas,1997,0.000001
17,Freight,Truck,All,NG,Natural Gas,gas,1998,0.000001
17,Freight,Truck,All,NG,Natural Gas,gas,1999,0.000001
17,Freight,Truck,All,NG,Natural Gas,gas,2000,0.000001
17,Freight,Truck,All,NG,Natural Gas,gas,2001,0.000001
17,Freight,Truck,All,NG,Natural Gas,gas,2002,0.000001
17,Freight,Truck,All,NG,Natural Gas,gas,2003,0.000001
17,Freight,Truck,All,NG,Natural Gas,gas,2004,0.000001
17,Freight,Truck,All,NG,Natural Gas,gas,2005,0.000001
17,Freight,Truck,All,NG,Natural Gas,gas,2006,0.000001
17,Freight,Truck,All,NG,Natural Gas,gas,2007,0.000001
17,Freight,Truck,All,NG,Natural Gas,gas,2008,0.000001
17,Freight,Truck,All,NG,Natural Gas,gas,2009,0.000001
17,Freight,Truck,All,NG,Natural Gas,gas,2010,0.000001
17,Freight,Truck,All,NG,Natural Gas,gas,2011,0.000001
17,Freight,Truck,All,NG,Natural Gas,gas,2012,0.000001
17,Freight,Truck,All,NG,Natural Gas,gas,2013,0.000001
17,Freight,Truck,All,NG,Natural Gas,gas,2014,0.000001
17,Freight,Truck,All,NG,Natural Gas,gas,2015,0.000001
17,Freight,Truck,All,NG,Natural Gas,gas,2016,0.000001
17,Freight,Truck,All,NG,Natural Gas,gas,2017,0.000001
17,Freight,Truck,All,NG,Natural Gas,gas,2018,0.000001
17,Freight,Truck,All,NG,Natural Gas,gas,2019,0.000001
17,Freight,Truck,All,NG,Natural Gas,gas,2020,0.000001
17,Freight,Truck,All,NG,Natural Gas,gas,2021,0.000001
17,Passenger,Bus,All,BEV,Electricity,electricity,1971,0.000001
17,Passenger,Bus,All,BEV,Electricity,electricity,1972,0.000001
17,Passenger,Bus,All,BEV,Electricity,electricity,1973,0.000001
17,Passenger,Bus,All,BEV,Electricity,electricity,1974,0.000001
17,Passenger,Bus,All,BEV,Electricity,electricity,1975,0.000001
17,Passenger,Bus,All,BEV,Electricity,electricity,1976,0.000001
17,Passenger,Bus,All,BEV,Electricity,electricity,1977,0.000001
17,Passenger,Bus,All,BEV,Electricity,electricity,1978,0.000001
17,Passenger,Bus,All,BEV,Electricity,electricity,1979,0.000001
17,Passenger,Bus,All,BEV,Electricity,electricity,1980,0.000001
17,Passenger,Bus,All,BEV,Electricity,electricity,1981,0.000001
17,Passenger,Bus,All,BEV,Electricity,electricity,1982,0.000001
17,Passenger,Bus,All,BEV,Electricity,electricity,1983,0.000001
17,Passenger,Bus,All,BEV,Electricity,electricity,1984,0.000001
17,Passenger,Bus,All,BEV,Electricity,electricity,1985,0.000001
17,Passenger,Bus,All,BEV,Electricity,electricity,1986,0.000001
17,Passenger,Bus,All,BEV,Electricity,electricity,1987,0.000001
17,Passenger,Bus,All,BEV,Electricity,electricity,1988,0.000001
17,Passenger,Bus,All,BEV,Electricity,electricity,1989,0.000001
17,Passenger,Bus,All,BEV,Electricity,electricity,1990,0.000001
17,Passenger,Bus,All,BEV,Electricity,electricity,1991,0.000001
17,Passenger,Bus,All,BEV,Electricity,electricity,1992,0.000001
17,Passenger,Bus,All,BEV,Electricity,electricity,1993,0.000001
17,Passenger,Bus,All,BEV,Electricity,electricity,1994,0.000001
17,Passenger,Bus,All,BEV,Electricity,electricity,1995,0.000001
17,Passenger,Bus,All,BEV,Electricity,electricity,1996,0.000001
17,Passenger,Bus,All,BEV,Electricity,electricity,1997,0.000001
17,Passenger,Bus,All,BEV,Electricity,electricity,1998,0.000001
17,Passenger,Bus,All,BEV,Electricity,electricity,1999,0.000001
17,Passenger,Bus,All,BEV,Electricity,electricity,2000,0.000001
17,Passenger,Bus,All,BEV,Electricity,electricity,2001,0.000001
17,Passenger,Bus,All,BEV,Electricity,electricity,2002,0.000001
17,Passenger,Bus,All,BEV,Electricity,electricity,2003,0.000001
17,Passenger,Bus,All,BEV,Electricity,electricity,2004,0.000001
17,Passenger,Bus,All,BEV,Electricity,electricity,2005,0.000001
17,Passenger,Bus,All,BEV,Electricity,electricity,2006,0.000001
17,Passenger,Bus,All,BEV,Electricity,electricity,2007,0.000001
17,Passenger,Bus,All,BEV,Electricity,electricity,2008,0.000001
17,Passenger,Bus,All,BEV,Electricity,electricity,2009,0.000001
17,Passenger,Bus,All,BEV,Electricity,electricity,2010,0.000001
17,Passenger,Bus,All,BEV,Electricity,electricity,2011,0.000001
17,Passenger,Bus,All,BEV,Electricity,electricity,2012,0.000001
17,Passenger,Bus,All,BEV,Electricity,electricity,2013,0.000001
17,Passenger,Bus,All,BEV,Electricity,electricity,2014,0.000001
17,Passenger,Bus,All,BEV,Electricity,electricity,2015,0.000001
17,Passenger,Bus,All,BEV,Electricity,electricity,2016,0.000001
17,Passenger,Bus,All,BEV,Electricity,electricity,2017,0.000001
17,Passenger,Bus,All,BEV,Electricity,electricity,2018,0.000001
17,Passenger,Bus,All,BEV,Electricity,electricity,2019,0.000001
17,Passenger,Bus,All,BEV,Electricity,electricity,2020,0.000001
17,Passenger,Bus,All,BEV,Electricity,electricity,2021,0.000001
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,1971,0.000001
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,1972,0.000001
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,1973,0.000001
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,1974,0.000001
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,1975,0.000001
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,1976,0.000001
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,1977,0.000001
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,1978,0.000001
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,1979,0.000001
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,1980,0.000001
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,1981,0.000001
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,1982,0.000001
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,1983,0.000001
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,1984,0.000001
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,1985,0.000001
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,1986,0.000001
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,1987,0.000001
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,1988,0.000001
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,1989,0.000001
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,1990,0.000001
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,1991,0.000001
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,1992,0.000001
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,1993,0.000001
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,1994,0.000001
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,1995,0.000001
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,1996,0.000001
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,1997,0.000001
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,1998,0.000001
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,1999,0.000001
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,2000,0.000001
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,2001,0.000001
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,2002,0.000001
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,2003,0.000001
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,2004,0.000001
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,2005,0.000001
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,2006,0.000001
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,2007,0.000001
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,2008,0.000001
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,2009,0.000001
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,2010,0.000001
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,2011,0.000001
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,2012,0.000001
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,2013,0.000001
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,2014,0.000001
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,2015,0.000001
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,2016,0.000001
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,2017,0.000001
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,2018,0.000001
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,2019,0.000001
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,2020,0.000001
17,Passenger,Bus,All,Hybrid Liquids,Liquids,refined liquids,2021,0.000001
17,Passenger,Bus,All,FCEV,Hydrogen,hydrogen,1971,0.000001
17,Passenger,Bus,All,FCEV,Hydrogen,hydrogen,1972,0.000001
17,Passenger,Bus,All,FCEV,Hydrogen,hydrogen,1973,0.000001
17,Passenger,Bus,All,FCEV,Hydrogen,hydrogen,1974,0.000001
17,Passenger,Bus,All,FCEV,Hydrogen,hydrogen,1975,0.000001
17,Passenger,Bus,All,FCEV,Hydrogen,hydrogen,1976,0.000001
17,Passenger,Bus,All,FCEV,Hydrogen,hydrogen,1977,0.000001
17,Passenger,Bus,All,FCEV,Hydrogen,hydrogen,1978,0.000001
17,Passenger,Bus,All,FCEV,Hydrogen,hydrogen,1979,0.000001
17,Passenger,Bus,All,FCEV,Hydrogen,hydrogen,1980,0.000001
17,Passenger,Bus,All,FCEV,Hydrogen,hydrogen,1981,0.000001
17,Passenger,Bus,All,FCEV,Hydrogen,hydrogen,1982,0.000001
17,Passenger,Bus,All,FCEV,Hydrogen,hydrogen,1983,0.000001
17,Passenger,Bus,All,FCEV,Hydrogen,hydrogen,1984,0.000001
17,Passenger,Bus,All,FCEV,Hydrogen,hydrogen,1985,0.000001
17,Passenger,Bus,All,FCEV,Hydrogen,hydrogen,1986,0.000001
17,Passenger,Bus,All,FCEV,Hydrogen,hydrogen,1987,0.000001
17,Passenger,Bus,All,FCEV,Hydrogen,hydrogen,1988,0.000001
17,Passenger,Bus,All,FCEV,Hydrogen,hydrogen,1989,0.000001
